,var1(t-7),var2(t-7),var3(t-7),var4(t-7),var5(t-7),var1(t-6),var2(t-6),var3(t-6),var4(t-6),var5(t-6),var1(t-5),var2(t-5),var3(t-5),var4(t-5),var5(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var5(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var1(t),var2(t),var3(t),var4(t),var5(t)
408,0.0,8249.59,0.1850642905700689,0.0614404680975041,50605.0,1.0,8311.99,0.187424082156611,0.0607730423620025,49669.0,0.0,8150.21,0.1822459756409164,0.0636148113448598,56389.0,0.0,7977.13,0.1867644132757074,0.0626013210470521,61220.0,1.0,8061.17,0.1790267663920422,0.0709550476479744,63805.0,0.0,7953.45,0.1743556326084498,0.0748492066483247,62450.0,1.0,7959.0,0.1756081107814046,0.0787095548961424,58988.0,1,8212.4,0.1801827220398648,0.0703143047428761,51224.0
278,1.0,7735.0,0.1705862575433442,0.0756915929627382,72075.0,1.0,7743.99,0.1723261574153048,0.0742061342158234,64947.0,1.0,7956.05,0.1813975609756097,0.0695439741750358,61317.0,0.0,7885.06,0.172436887921654,0.0745735944867609,62125.0,0.0,7638.0,0.1810941507519143,0.0674091705876926,111201.0,1.0,7951.6,0.1844844276094276,0.0667835765057987,51247.0,0.0,7912.87,0.18006125023896,0.0637708659912062,59055.0,1,8158.38,0.1799749520613614,0.0615176973473953,84389.0
342,0.0,11720.03,0.1872999481208208,0.0723882003689186,76287.0,1.0,11915.36,0.1781125548726953,0.0720289727831431,65996.0,0.0,11289.0,0.1792270977412871,0.0768651585868565,67931.0,1.0,11505.03,0.2006543299908842,0.0677825341841385,62379.0,0.0,11389.52,0.2049437632826549,0.0602133398724865,57104.0,0.0,10865.03,0.1937603481359649,0.0683425164473684,69309.0,0.0,10184.68,0.1856550469130855,0.0730091154963437,69115.0,1,10331.03,0.1770173274772877,0.0800824860116719,73661.0
318,1.0,10737.18,0.172560523145758,0.0749774221304422,66456.0,0.0,9635.96,0.1682867449094283,0.0819571320281255,81730.0,1.0,9825.85,0.1721859138563921,0.0766024770908706,84318.0,1.0,10610.75,0.1729252216643521,0.0791850763807285,83294.0,0.0,10565.04,0.1724509792709078,0.0769259185132237,80197.0,1.0,10960.98,0.1792684735444595,0.0707662716145327,76434.0,0.0,10566.81,0.1849193865076131,0.067359834031045,66201.0,0,10272.01,0.185489386427022,0.0614984505732878,61595.0
136,1.0,3659.78,0.1238676470588235,0.0446617647058823,731.0,0.0,3572.3,0.1363714285714286,0.0411257142857142,828.0,1.0,3595.0,0.1364689265536723,0.035367231638418,790.0,1.0,3631.9,0.1718312761399571,0.0765836988676935,22830.0,0.0,3606.26,0.1785608240223463,0.0764906424581005,33860.0,1.0,3695.14,0.173323380799265,0.0777747664982391,31450.0,0.0,3544.39,0.1827504069916888,0.0714219004369805,28069.0,0,3529.99,0.1767999019127022,0.0817059015857446,29457.0
395,1.0,8253.08,0.1847435083951581,0.0680789242483404,50258.0,1.0,8318.26,0.1727506416584402,0.0724539782823297,60580.0,0.0,8266.11,0.1777423507969131,0.0710979563345872,61667.0,0.0,8174.2,0.1759040606871932,0.0692167782240071,54418.0,1.0,8186.59,0.1761670259481038,0.0698599600798403,60121.0,0.0,8155.53,0.1766853126061841,0.0708944529391777,57646.0,0.0,7917.9,0.1816667152717022,0.0663318265772334,50675.0,1,8208.39,0.1778627955758963,0.0674323512585812,53289.0
59,0.0,6264.72,0.1220384615384615,0.0330615384615384,809.0,1.0,6274.12,0.1216197183098591,0.042112676056338,821.0,1.0,6306.76,0.1390129032258064,0.027174193548387,880.0,1.0,6339.45,0.1280842105263157,0.0385578947368421,916.0,1.0,6346.21,0.1241162790697674,0.0456220930232558,935.0,0.0,6327.45,0.1013983050847457,0.0585508474576271,672.0,1.0,6409.49,0.1079622641509433,0.0544339622641509,759.0,0,6400.32,0.1129225352112675,0.0373802816901408,919.0
376,1.0,10166.04,0.1890982362373062,0.0637526456440406,67539.0,1.0,10409.0,0.1872477852451504,0.0701356346418206,64682.0,0.0,10304.84,0.181978357901054,0.072976670042384,64856.0,1.0,10397.42,0.1855377779762436,0.068052915959632,56446.0,0.0,10299.99,0.1884557642149191,0.0621354199269692,49228.0,0.0,10296.11,0.1860521657691407,0.0592078670100679,53331.0,0.0,10212.54,0.1867221939146891,0.0670291163196971,66893.0,0,10192.25,0.1832048283382845,0.0670562930094385,116973.0
227,0.0,5019.47,0.144152610441767,0.0456224899598393,969.0,1.0,5207.3,0.1547009966777408,0.0357641196013289,1167.0,1.0,5231.95,0.1520234113712374,0.0435250836120401,1061.0,1.0,5297.91,0.1648355263157894,0.0387631578947368,1006.0,0.0,5271.86,0.1575635738831615,0.0369621993127147,1008.0,0.0,5267.49,0.1682385620915032,0.0382745098039215,987.0,1.0,5275.04,0.1750355987055016,0.0427799352750809,1086.0,1,5389.09,0.2153825857519788,0.0417625329815303,1245.0
357,1.0,10418.85,0.1775044896527534,0.0809395650648895,66526.0,0.0,10081.84,0.1791268731640203,0.0797297066151043,62478.0,0.0,9998.0,0.1826223192836863,0.0732916794059838,54072.0,1.0,10254.95,0.1881670598709103,0.0640105942577342,54485.0,0.0,10135.34,0.1808466551152629,0.0689941615187584,65367.0,0.0,9705.7,0.172915567183704,0.0775897589235656,64571.0,0.0,9503.28,0.1755796818881477,0.0754848982384128,69934.0,1,9586.5,0.1744515881428414,0.078676303958478,65909.0
432,1.0,9342.58,0.182192915233031,0.0625425398811385,59810.0,0.0,9220.13,0.1849967127163782,0.0642367676431424,59222.0,0.0,8805.26,0.1800453645592014,0.0660949833621161,55924.0,0.0,8801.12,0.1738959985820002,0.0722069836486905,55444.0,1.0,9080.0,0.1783245448838669,0.0688251440963305,43645.0,0.0,8709.3,0.177421632448673,0.0660886329494241,50808.0,1.0,8770.27,0.1772587445530561,0.0687025477957052,64025.0,0,8746.45,0.1798795011628839,0.0647487769668778,63453.0
266,1.0,8056.36,0.1746124379937534,0.0647028905628023,73387.0,0.0,8051.55,0.1842668405168624,0.0639176067274165,79134.0,1.0,8657.53,0.1780342835986671,0.0706712328767123,63782.0,1.0,8823.55,0.1831129537366548,0.0660006049822064,71681.0,0.0,8699.99,0.1787161820480404,0.0628013906447534,77903.0,0.0,8655.56,0.1818351081282624,0.0581471140939597,80718.0,0.0,8202.78,0.1820674758914554,0.0637460473200269,81249.0,1,8524.55,0.1826976138828633,0.0658813831823401,89755.0
141,1.0,3695.14,0.173323380799265,0.0777747664982391,31450.0,0.0,3544.39,0.1827504069916888,0.0714219004369805,28069.0,0.0,3529.99,0.1767999019127022,0.0817059015857446,29457.0,1.0,3580.0,0.1766823368980119,0.0769706452307471,32792.0,0.0,3553.46,0.1716025061626951,0.081630101342098,34853.0,1.0,3566.18,0.1712426592797783,0.0785976454293628,35588.0,0.0,3561.11,0.1713157930380604,0.0772880265474739,34175.0,1,3563.41,0.1798921607016994,0.0688847991228757,30096.0
142,0.0,3544.39,0.1827504069916888,0.0714219004369805,28069.0,0.0,3529.99,0.1767999019127022,0.0817059015857446,29457.0,1.0,3580.0,0.1766823368980119,0.0769706452307471,32792.0,0.0,3553.46,0.1716025061626951,0.081630101342098,34853.0,1.0,3566.18,0.1712426592797783,0.0785976454293628,35588.0,0.0,3561.11,0.1713157930380604,0.0772880265474739,34175.0,1.0,3563.41,0.1798921607016994,0.0688847991228757,30096.0,0,3541.0,0.1859704058857568,0.0748609572621311,28039.0
286,1.0,8327.58,0.1790784357708987,0.0612565799312098,60489.0,1.0,8627.93,0.1810065242515751,0.0595439361741788,62400.0,1.0,8826.05,0.1731667484576556,0.0706110487941671,71567.0,1.0,9028.89,0.17575048292302,0.0654626197032592,56042.0,1.0,9295.55,0.1841375904731344,0.0627467821870431,69286.0,0.0,9015.0,0.1830951294255721,0.060788778770294,194942.0,1.0,9240.0,0.1785848753721323,0.065574047049209,78025.0,1,9517.76,0.1842470233214157,0.0620140715714895,67985.0
147,0.0,3561.11,0.1713157930380604,0.0772880265474739,34175.0,1.0,3563.41,0.1798921607016994,0.0688847991228757,30096.0,0.0,3541.0,0.1859704058857568,0.0748609572621311,28039.0,0.0,3434.59,0.1825442786927653,0.0721826334396826,27893.0,0.0,3395.81,0.1123101265822784,0.0587658227848101,861.0,1.0,3440.36,0.1300949367088607,0.0483417721518987,827.0,0.0,3420.52,0.1094999999999999,0.0454147727272727,940.0,1,3442.75,0.1216776315789473,0.0437565789473684,833.0
75,0.0,5522.54,0.1163027027027027,0.0569837837837837,993.0,0.0,5492.47,0.1153881278538812,0.0580410958904109,1011.0,0.0,5433.06,0.1187511520737327,0.0539170506912442,1049.0,1.0,5491.27,0.1150469798657718,0.056476510067114,846.0,1.0,5540.8,0.1113119266055046,0.0528073394495412,789.0,0.0,4801.39,0.1147762237762237,0.0423776223776223,947.0,0.0,4237.2,0.1114874371859296,0.0478743718592964,1133.0,1,4465.06,0.1109306122448979,0.0499591836734693,1092.0
150,0.0,3434.59,0.1825442786927653,0.0721826334396826,27893.0,0.0,3395.81,0.1123101265822784,0.0587658227848101,861.0,1.0,3440.36,0.1300949367088607,0.0483417721518987,827.0,0.0,3420.52,0.1094999999999999,0.0454147727272727,940.0,1.0,3442.75,0.1216776315789473,0.0437565789473684,833.0,0.0,3436.21,0.1090785714285714,0.0506428571428571,795.0,0.0,3405.71,0.1111419354838709,0.0475483870967742,799.0,1,3409.76,0.1034930555555555,0.0572916666666666,803.0
28,0.0,6629.42,0.1257263157894736,0.0337842105263157,934.0,0.0,6569.77,0.1055195530726256,0.0378659217877094,974.0,0.0,6555.0,0.1030364963503649,0.0311970802919707,773.0,1.0,6572.79,0.1031081081081081,0.0336148648648648,838.0,0.0,6518.14,0.1829236507240017,0.0654539271610355,9881.0,0.0,6439.04,0.1213259668508287,0.0452430939226519,842.0,1.0,6550.68,0.1040984455958549,0.0397305699481865,870.0,1,6558.37,0.1093724137931034,0.0403793103448275,833.0
341,1.0,11941.0,0.1789690959824776,0.0735878064148339,76406.0,0.0,11720.03,0.1872999481208208,0.0723882003689186,76287.0,1.0,11915.36,0.1781125548726953,0.0720289727831431,65996.0,0.0,11289.0,0.1792270977412871,0.0768651585868565,67931.0,1.0,11505.03,0.2006543299908842,0.0677825341841385,62379.0,0.0,11389.52,0.2049437632826549,0.0602133398724865,57104.0,0.0,10865.03,0.1937603481359649,0.0683425164473684,69309.0,0,10184.68,0.1856550469130855,0.0730091154963437,69115.0
68,1.0,6500.01,0.1177277227722772,0.0420148514851485,986.0,0.0,6408.58,0.1209468085106383,0.0350212765957446,946.0,0.0,6325.42,0.1082857142857142,0.0481428571428571,942.0,1.0,6360.73,0.1154924242424242,0.051060606060606,781.0,0.0,6311.71,0.0955299145299145,0.0502136752136752,758.0,1.0,6312.94,0.10644,0.0525266666666666,942.0,0.0,6275.84,0.1140714285714285,0.058172619047619,890.0,0,5522.54,0.1163027027027027,0.0569837837837837,993.0
165,0.0,3580.65,0.1440190476190476,0.0420285714285714,852.0,0.0,3573.5,0.189068,0.0280799999999999,939.0,0.0,3562.71,0.1758063241106719,0.0305138339920948,926.0,1.0,3564.68,0.1719274809160305,0.0368587786259542,956.0,1.0,3589.7,0.1599162561576354,0.0280295566502463,842.0,1.0,3601.5,0.1505,0.0403882352941176,807.0,1.0,3859.81,0.1467562189054726,0.0355323383084577,917.0,1,3909.45,0.1745088339222614,0.0269681978798586,1018.0
440,0.0,8647.04,0.1796883980727412,0.0676369334413507,57852.0,0.0,8503.74,0.1796745116497999,0.0692036557621401,57564.0,0.0,8469.2,0.1760002478826688,0.0702550299524891,56993.0,1.0,8545.36,0.1783591196895425,0.0705954350490195,46589.0,0.0,8200.74,0.1827508744855966,0.0720990226337448,48266.0,0.0,8123.89,0.1726017171756773,0.0679303328498059,59746.0,0.0,8085.36,0.1814385044768291,0.0669797699771475,62924.0,0,7618.17,0.1958076966610073,0.0600337294850028,61536.0
332,1.0,9505.0,0.1857481038392368,0.0652936507936507,56764.0,1.0,9591.09,0.1844551568752732,0.0654858257389783,68516.0,1.0,10049.98,0.1828999248839114,0.0625920854957661,68645.0,1.0,10418.55,0.1794996576046018,0.0698624255290008,70581.0,1.0,10427.53,0.1795371240294904,0.0712429373001892,71088.0,1.0,10829.84,0.1879652153573696,0.0616629130885153,70191.0,1.0,10970.33,0.1938386233269598,0.0581790057361376,58958.0,1,11730.0,0.1910347786055076,0.0611253452749644,57470.0
277,0.0,7449.68,0.1677323868736908,0.0698456960468131,69266.0,1.0,7735.0,0.1705862575433442,0.0756915929627382,72075.0,1.0,7743.99,0.1723261574153048,0.0742061342158234,64947.0,1.0,7956.05,0.1813975609756097,0.0695439741750358,61317.0,0.0,7885.06,0.172436887921654,0.0745735944867609,62125.0,0.0,7638.0,0.1810941507519143,0.0674091705876926,111201.0,1.0,7951.6,0.1844844276094276,0.0667835765057987,51247.0,0,7912.87,0.18006125023896,0.0637708659912062,59055.0
424,1.0,9463.13,0.1802870095070293,0.0631355210512792,65056.0,0.0,9231.39,0.1832523605811847,0.0610967356534474,62152.0,0.0,9127.5,0.1794943641169154,0.0670024486940298,59961.0,1.0,9204.47,0.188142142829879,0.0633509675941829,62621.0,1.0,9302.99,0.1820893074612324,0.0683267029309085,58231.0,0.0,9214.7,0.1875913329954384,0.0655512924480486,48901.0,1.0,9386.93,0.1769085891871618,0.0707478969083212,47310.0,0,9325.93,0.175568914486841,0.0688140148788097,61593.0
326,0.0,10126.66,0.1842797122396688,0.0673711648380527,74541.0,0.0,9780.0,0.1769269034861414,0.06951842296752,71371.0,1.0,9894.0,0.1766537072079821,0.0737196972303457,68990.0,0.0,9843.45,0.1828914768104149,0.0640685177651207,69729.0,0.0,9510.0,0.2279044770919226,0.063045622592571,174333.0,0.0,9438.0,0.1999653074433657,0.0668012621359223,78224.0,1.0,9505.0,0.1857481038392368,0.0652936507936507,56764.0,1,9591.09,0.1844551568752732,0.0654858257389783,68516.0
231,0.0,5271.86,0.1575635738831615,0.0369621993127147,1008.0,0.0,5267.49,0.1682385620915032,0.0382745098039215,987.0,1.0,5275.04,0.1750355987055016,0.0427799352750809,1086.0,1.0,5389.09,0.2153825857519788,0.0417625329815303,1245.0,1.0,5567.39,0.154251552795031,0.0449813664596273,1029.0,0.0,5437.8,0.1668301886792453,0.0440377358490566,1121.0,0.0,5399.47,0.1667915492957746,0.0352788732394366,1094.0,0,5122.19,0.1606952908587257,0.0447229916897507,1105.0
205,0.0,3967.32,0.1670710659898477,0.0432994923857868,823.0,0.0,3902.7,0.1714011299435028,0.0398531073446327,746.0,1.0,3912.18,0.1371243781094527,0.0434776119402985,831.0,1.0,4012.35,0.1577126436781609,0.0425938697318007,966.0,0.0,4010.35,0.1545286343612334,0.0491057268722466,955.0,1.0,4079.26,0.1769956458635704,0.0640602322206095,3464.0,1.0,4084.68,0.1431954545454545,0.0445681818181818,898.0,1,4091.35,0.1605092024539877,0.0522944785276073,717.0
201,1.0,4031.55,0.1519118942731277,0.045,882.0,0.0,3977.32,0.1530398671096345,0.0649202657807309,942.0,1.0,3983.9,0.1694041666666666,0.0408875,925.0,0.0,3976.0,0.1651481481481481,0.0365925925925925,881.0,0.0,3967.32,0.1670710659898477,0.0432994923857868,823.0,0.0,3902.7,0.1714011299435028,0.0398531073446327,746.0,1.0,3912.18,0.1371243781094527,0.0434776119402985,831.0,1,4012.35,0.1577126436781609,0.0425938697318007,966.0
434,0.0,8805.26,0.1800453645592014,0.0660949833621161,55924.0,0.0,8801.12,0.1738959985820002,0.0722069836486905,55444.0,1.0,9080.0,0.1783245448838669,0.0688251440963305,43645.0,0.0,8709.3,0.177421632448673,0.0660886329494241,50808.0,1.0,8770.27,0.1772587445530561,0.0687025477957052,64025.0,0.0,8746.45,0.1798795011628839,0.0647487769668778,63453.0,0.0,8647.04,0.1796883980727412,0.0676369334413507,57852.0,0,8503.74,0.1796745116497999,0.0692036557621401,57564.0
301,1.0,12278.42,0.1708491599469669,0.0729275359168858,103478.0,0.0,11946.02,0.1751391282867651,0.0658463248613932,82091.0,0.0,11262.6,0.1774305148668215,0.0630238071185641,67431.0,0.0,10560.24,0.1802828191929736,0.0645026096972751,64162.0,1.0,10675.94,0.1797571568423862,0.0601007149425969,79193.0,1.0,11407.72,0.1779589467251819,0.0671780456641297,84177.0,1.0,11561.88,0.1747722538696127,0.0721215547499856,128958.0,0,11084.56,0.1812183396323105,0.0654863237460764,113020.0
422,1.0,9578.25,0.1806059904541427,0.072646974763497,86189.0,0.0,9459.03,0.189685191652842,0.0605860036671614,55974.0,1.0,9463.13,0.1802870095070293,0.0631355210512792,65056.0,0.0,9231.39,0.1832523605811847,0.0610967356534474,62152.0,0.0,9127.5,0.1794943641169154,0.0670024486940298,59961.0,1.0,9204.47,0.188142142829879,0.0633509675941829,62621.0,1.0,9302.99,0.1820893074612324,0.0683267029309085,58231.0,0,9214.7,0.1875913329954384,0.0655512924480486,48901.0
320,1.0,9825.85,0.1721859138563921,0.0766024770908706,84318.0,1.0,10610.75,0.1729252216643521,0.0791850763807285,83294.0,0.0,10565.04,0.1724509792709078,0.0769259185132237,80197.0,1.0,10960.98,0.1792684735444595,0.0707662716145327,76434.0,0.0,10566.81,0.1849193865076131,0.067359834031045,66201.0,0.0,10272.01,0.185489386427022,0.0614984505732878,61595.0,0.0,10126.66,0.1842797122396688,0.0673711648380527,74541.0,0,9780.0,0.1769269034861414,0.06951842296752,71371.0
172,1.0,3909.45,0.1745088339222614,0.0269681978798586,1018.0,1.0,3924.81,0.1652164502164502,0.0355454545454545,920.0,0.0,3887.42,0.1625420560747663,0.0353271028037383,901.0,1.0,3943.99,0.1665426356589147,0.0407209302325581,1002.0,1.0,4116.18,0.1502930232558139,0.0409906976744186,866.0,0.0,3757.26,0.1453473282442748,0.046324427480916,984.0,1.0,3820.87,0.1406813725490196,0.0484705882352941,877.0,0,3796.36,0.1512012195121951,0.0288536585365853,823.0
249,1.0,5879.31,0.1721639004149377,0.0443257261410788,1367.0,1.0,5903.29,0.1732899082568807,0.0471926605504587,1448.0,1.0,6114.95,0.1680868983957219,0.0680213903743315,1732.0,1.0,6333.0,0.1720874811463046,0.0506681749622926,1687.0,1.0,7085.73,0.1801240166996264,0.069185102175346,49841.0,1.0,7154.19,0.1837193524309577,0.0650784238025377,93623.0,1.0,8098.31,0.1807994923857868,0.0643804939952952,79068.0,0,7790.2,0.1795034372085962,0.0636088521675015,110729.0
131,1.0,4008.38,0.1214606741573033,0.0455561797752809,851.0,0.0,3627.47,0.1327112068965517,0.0408793103448275,946.0,0.0,3618.34,0.1176839378238342,0.0542487046632124,831.0,1.0,3627.67,0.1245766871165644,0.0349263803680981,736.0,0.0,3506.76,0.099267716535433,0.0464960629921259,720.0,1.0,3659.78,0.1238676470588235,0.0446617647058823,731.0,0.0,3572.3,0.1363714285714286,0.0411257142857142,828.0,1,3595.0,0.1364689265536723,0.035367231638418,790.0
441,0.0,8503.74,0.1796745116497999,0.0692036557621401,57564.0,0.0,8469.2,0.1760002478826688,0.0702550299524891,56993.0,1.0,8545.36,0.1783591196895425,0.0705954350490195,46589.0,0.0,8200.74,0.1827508744855966,0.0720990226337448,48266.0,0.0,8123.89,0.1726017171756773,0.0679303328498059,59746.0,0.0,8085.36,0.1814385044768291,0.0669797699771475,62924.0,0.0,7618.17,0.1958076966610073,0.0600337294850028,61536.0,0,7272.99,0.1840777057061012,0.0713871785584933,69663.0
47,0.0,6443.22,0.1312865497076023,0.0279941520467836,913.0,0.0,6370.03,0.1195892857142857,0.0458035714285714,853.0,1.0,6384.17,0.1177350993377483,0.0436556291390728,840.0,1.0,6403.0,0.128155737704918,0.0250327868852459,689.0,1.0,6434.33,0.1195714285714285,0.0597362637362637,561.0,0.0,6402.47,0.1326946564885496,0.0316870229007633,726.0,0.0,6395.93,0.1258452380952381,0.0281488095238095,833.0,1,6426.9,0.1407484276729559,0.0323836477987421,894.0
111,1.0,4071.15,0.1334433962264151,0.056688679245283,905.0,0.0,3827.01,0.1379310344827586,0.0356403940886699,915.0,1.0,3864.63,0.1316451612903225,0.0412473118279569,885.0,1.0,3946.0,0.135122699386503,0.0393865030674846,797.0,1.0,4060.0,0.1215748502994012,0.0414550898203592,840.0,0.0,3763.43,0.0999836956521739,0.052570652173913,874.0,1.0,3812.1,0.1305124999999999,0.0487375,802.0,0,3594.1,0.1203481481481481,0.0423777777777777,790.0
121,0.0,3821.57,0.1126938775510204,0.0549931972789115,770.0,0.0,3676.88,0.124502994011976,0.0530538922155688,796.0,1.0,3716.2,0.1201472392638036,0.0479079754601227,825.0,1.0,3896.31,0.1134191176470588,0.0464191176470588,794.0,0.0,3794.75,0.1191942857142857,0.0598514285714285,857.0,1.0,3827.27,0.1499378238341968,0.0440880829015544,838.0,0.0,3813.75,0.1207625,0.0426875,737.0,1,4024.88,0.138046511627907,0.0463100775193798,663.0
346,0.0,11389.52,0.2049437632826549,0.0602133398724865,57104.0,0.0,10865.03,0.1937603481359649,0.0683425164473684,69309.0,0.0,10184.68,0.1856550469130855,0.0730091154963437,69115.0,1.0,10331.03,0.1770173274772877,0.0800824860116719,73661.0,1.0,10442.31,0.1710587963817611,0.0801609439419112,73059.0,0.0,10136.3,0.1790213740458015,0.0752906089117699,66375.0,1.0,10416.37,0.2109009054132151,0.0639794259294933,61550.0,1,10713.32,0.1872959553209128,0.0739435402940791,55337.0
120,1.0,3896.3,0.125583850931677,0.0497888198757764,808.0,0.0,3821.57,0.1126938775510204,0.0549931972789115,770.0,0.0,3676.88,0.124502994011976,0.0530538922155688,796.0,1.0,3716.2,0.1201472392638036,0.0479079754601227,825.0,1.0,3896.31,0.1134191176470588,0.0464191176470588,794.0,0.0,3794.75,0.1191942857142857,0.0598514285714285,857.0,1.0,3827.27,0.1499378238341968,0.0440880829015544,838.0,0,3813.75,0.1207625,0.0426875,737.0
132,0.0,3627.47,0.1327112068965517,0.0408793103448275,946.0,0.0,3618.34,0.1176839378238342,0.0542487046632124,831.0,1.0,3627.67,0.1245766871165644,0.0349263803680981,736.0,0.0,3506.76,0.099267716535433,0.0464960629921259,720.0,1.0,3659.78,0.1238676470588235,0.0446617647058823,731.0,0.0,3572.3,0.1363714285714286,0.0411257142857142,828.0,1.0,3595.0,0.1364689265536723,0.035367231638418,790.0,1,3631.9,0.1718312761399571,0.0765836988676935,22830.0
199,1.0,3975.87,0.1799620253164557,0.0397552742616033,860.0,1.0,3993.44,0.1871849056603773,0.0342415094339622,928.0,1.0,4031.55,0.1519118942731277,0.045,882.0,0.0,3977.32,0.1530398671096345,0.0649202657807309,942.0,1.0,3983.9,0.1694041666666666,0.0408875,925.0,0.0,3976.0,0.1651481481481481,0.0365925925925925,881.0,0.0,3967.32,0.1670710659898477,0.0432994923857868,823.0,0,3902.7,0.1714011299435028,0.0398531073446327,746.0
293,1.0,9517.76,0.1842470233214157,0.0620140715714895,67985.0,1.0,9920.0,0.1802432795269298,0.061412018539236,123865.0,1.0,10564.7,0.1800568375233684,0.0641772370880884,130864.0,1.0,10888.39,0.1805353383458646,0.0683236047866144,139059.0,1.0,10930.01,0.182319606060606,0.0614309696969697,72620.0,1.0,11555.0,0.1845179382128225,0.0608439541579005,119732.0,1.0,12461.63,0.1764058451191771,0.0644763376520621,91885.0,0,10715.14,0.1732428943937418,0.0753295632333767,141641.0
229,1.0,5231.95,0.1520234113712374,0.0435250836120401,1061.0,1.0,5297.91,0.1648355263157894,0.0387631578947368,1006.0,0.0,5271.86,0.1575635738831615,0.0369621993127147,1008.0,0.0,5267.49,0.1682385620915032,0.0382745098039215,987.0,1.0,5275.04,0.1750355987055016,0.0427799352750809,1086.0,1.0,5389.09,0.2153825857519788,0.0417625329815303,1245.0,1.0,5567.39,0.154251552795031,0.0449813664596273,1029.0,0,5437.8,0.1668301886792453,0.0440377358490566,1121.0
259,0.0,7255.41,0.1843493641556202,0.0669718180838452,84781.0,1.0,7326.99,0.1711926460385736,0.0793121687248508,82603.0,1.0,8091.55,0.1797771876090412,0.0653985189780173,63306.0,0.0,8050.0,0.1823296858107001,0.0627525472594437,72506.0,0.0,7994.67,0.1705504150438648,0.0729935481332861,56568.0,0.0,7676.62,0.1681934548903878,0.0744930965430017,82345.0,1.0,7922.23,0.1733992856549547,0.0689009053908132,79736.0,1,8056.36,0.1746124379937534,0.0647028905628023,73387.0
29,0.0,6569.77,0.1055195530726256,0.0378659217877094,974.0,0.0,6555.0,0.1030364963503649,0.0311970802919707,773.0,1.0,6572.79,0.1031081081081081,0.0336148648648648,838.0,0.0,6518.14,0.1829236507240017,0.0654539271610355,9881.0,0.0,6439.04,0.1213259668508287,0.0452430939226519,842.0,1.0,6550.68,0.1040984455958549,0.0397305699481865,870.0,1.0,6558.37,0.1093724137931034,0.0403793103448275,833.0,0,6550.12,0.1318590604026845,0.0418322147651006,790.0
234,1.0,5389.09,0.2153825857519788,0.0417625329815303,1245.0,1.0,5567.39,0.154251552795031,0.0449813664596273,1029.0,0.0,5437.8,0.1668301886792453,0.0440377358490566,1121.0,0.0,5399.47,0.1667915492957746,0.0352788732394366,1094.0,0.0,5122.19,0.1606952908587257,0.0447229916897507,1105.0,1.0,5201.61,0.1665470588235293,0.0426029411764705,1071.0,0.0,5138.42,0.1703168316831683,0.0462937293729373,970.0,0,5130.24,0.1661413427561837,0.0423498233215547,957.0
198,0.0,3969.33,0.1326993865030675,0.0409693251533742,725.0,1.0,3975.87,0.1799620253164557,0.0397552742616033,860.0,1.0,3993.44,0.1871849056603773,0.0342415094339622,928.0,1.0,4031.55,0.1519118942731277,0.045,882.0,0.0,3977.32,0.1530398671096345,0.0649202657807309,942.0,1.0,3983.9,0.1694041666666666,0.0408875,925.0,0.0,3976.0,0.1651481481481481,0.0365925925925925,881.0,0,3967.32,0.1670710659898477,0.0432994923857868,823.0
151,0.0,3395.81,0.1123101265822784,0.0587658227848101,861.0,1.0,3440.36,0.1300949367088607,0.0483417721518987,827.0,0.0,3420.52,0.1094999999999999,0.0454147727272727,940.0,1.0,3442.75,0.1216776315789473,0.0437565789473684,833.0,0.0,3436.21,0.1090785714285714,0.0506428571428571,795.0,0.0,3405.71,0.1111419354838709,0.0475483870967742,799.0,1.0,3409.76,0.1034930555555555,0.0572916666666666,803.0,1,3420.71,0.1213987730061349,0.0505644171779141,892.0
84,0.0,4320.0,0.1190315789473684,0.0503421052631579,995.0,0.0,3700.06,0.1162138728323699,0.0440693641618497,903.0,1.0,3953.81,0.1193783783783783,0.0466162162162162,933.0,0.0,3649.32,0.1168976744186046,0.0578976744186046,1018.0,1.0,3790.84,0.1123223140495867,0.05049173553719,994.0,1.0,4190.91,0.1181764705882353,0.0438529411764705,988.0,1.0,4222.79,0.1700965267983074,0.0700387870239774,24157.0,0,3941.85,0.1768767404587799,0.0706389361915255,42841.0
416,1.0,8214.63,0.1837664276885043,0.0641759208899876,50095.0,0.0,8095.0,0.1788686321265987,0.0710729243442445,57710.0,0.0,7433.14,0.1817608085573677,0.0671878228332045,58838.0,1.0,7442.89,0.1697209138615128,0.0816225841546141,71949.0,1.0,8600.29,0.1818535169386527,0.0746736167651952,71917.0,1.0,9250.0,0.1786462553148749,0.0752645552244802,74341.0,1.0,9578.25,0.1806059904541427,0.072646974763497,86189.0,0,9459.03,0.189685191652842,0.0605860036671614,55974.0
